Владис,real_estate_agent,Балашиха,sale,flat,22,2,73.0,13000000,, Чистопольская,28,Щёлковская,Эдельвейс-Комфорт
Любовь Тарасова,realtor,Балашиха,sale,flat,25,2,73.5,13000000,, Строителей,1,Реутов,Новое Измайлово
Самолет Плюс Москва Дмитриевского,real_estate_agent,Балашиха,sale,flat,18,2,86.0,13200000,, Ситникова,6,Салтыковская,Новое Измайлово
ВАШ ДОМ,real_estate_agent,Балашиха,sale,flat,22,2,71.4,13350000,, Андрея Белого,1,Железнодорожная,
Геометрия,real_estate_agent,Балашиха,sale,flat,4,2,75.0,13450000,, Черняховского,26А,Салтыковская,Салтыковка Престиж
Самолет Плюс МСК-Север,real_estate_agent,Балашиха,sale,flat,16,2,63.7,13500000,,Зеленая ,32к3,Салтыковская,Жемчужина Балашихи
Владис,real_estate_agent,Балашиха,sale,flat,12,2,86.0,13700000,, Пушкинская,49,Кучино,
Best Insurance,real_estate_agent,Балашиха,sale,flat,12,2,82.5,13700000,, Пушкинская,49,Кучино,
ID 81221672,homeowner,Балашиха,sale,flat,25,2,62.6,13800000,,проспект Ленина,82к1,Салтыковская,Жемчужина Виктории
Недвижимость на Советской,real_estate_agent,Балашиха,sale,flat,5,2,80.0,14000000,, Свердлова,59,Щёлковская,
ИНКОМ-Недвижимость,real_estate_agent,Балашиха,sale,flat,25,2,56.1,14500000,, Реутовская,26,Реутов,Измайловский лес
Геометрия,real_estate_agent,Балашиха,sale,flat,4,2,77.8,14695000,, Черняховского,32В,Салтыковская,
Рамиль Шаймарданов,real_estate_agent,Балашиха,sale,flat,6,2,75.7,14790000,,Школьная ,7к4,Салтыковская,Усадьба Новая Салтыковка
SHESHIN HOUSE,real_estate_agent,Балашиха,sale,flat,23,2,78.6,14900000,,,29,Щёлковская,Булганинский (Щитниковский лес)
Vysotsky Estate,real_estate_agent,Балашиха,sale,flat,17,2,58.6,18000000,,,11,Щёлковская,Щитниково Изумрудный
НДВ,real_estate_agent,Балашиха,sale,flat,14,2,56.0,18599000,,проспект Ленина,32а,Салтыковская,Акварели
Александр Трофимов,realtor,Балашиха,sale,flat,9,-1,49.2,600000,, 40 лет Победы,3,Салтыковская,
На Петровке,real_estate_agent,Балашиха,sale,flat,5,-1,45.0,2400000,,проспект Ленина,59,Салтыковская,
OPN PARTNER,real_estate_agent,Балашиха,sale,flat,9,-1,46.8,3000000,, 40 лет Победы,13,Салтыковская,
Владис Новый Город,real_estate_agent,Балашиха,sale,flat,3,2,30.8,3500000,, Детская,14к1,Железнодорожная,
ID 6122830,homeowner,Балашиха,sale,flat,5,-1,46.0,3650000,мкр. Южный, Юлиуса Фучика,6к2,,
ID 106038796,homeowner,Балашиха,sale,flat,5,-1,57.8,4000000,,Парковая ,7,Салтыковская,
Этажи Москва,real_estate_agent,Балашиха,sale,flat,5,2,46.2,4848000,,шоссе Энтузиастов,49,Салтыковская,
ID 19196,realtor,Балашиха,sale,flat,5,2,41.1,4800000,, Терешковой,15,Салтыковская,
Главстрой-Регионы,developer,Балашиха,sale,flat,18,3,64.9,11753390,,,4-й кв-л,Некрасовка,Героев
Этажи Москва,real_estate_agent,Балашиха,sale,flat,15,3,90.0,10500000,,Балашихинское шоссе,8к1,Щёлковская,
Недвижимость на Советской,real_estate_agent,Балашиха,sale,flat,5,3,75.4,10500000,,шоссе Энтузиастов,7/1,Салтыковская,
Главстрой-Регионы,developer,Балашиха,sale,flat,17,3,71.3,11621900,,,к412,Некрасовка,Героев ЖК
ТСН Владис,real_estate_agent,Балашиха,sale,flat,17,3,78.9,12650000,, Центральная,,Кучино,
ИНКОМ-Недвижимость,real_estate_agent,Балашиха,sale,flat,5,3,68.1,7400000,, Московская,5/2,Железнодорожная,
Главстрой-Регионы,developer,Балашиха,sale,flat,17,3,65.9,11960850,,,4-й кв-л,Некрасовка,Героев
БАРС Лизинг,real_estate_agent,Балашиха,sale,flat,24,3,98.6,14300000,, Разина,1А,Салтыковская,28 микрорайон
Ирина Коврова,realtor,Балашиха,sale,flat,9,3,58.0,7400000,, Свободы,3,Ольгино,
Стройинвест,representative_developer,Балашиха,sale,flat,17,3,78.5,12961800,, Поликахина,2,Лухмановская,Центр-2
ID 21254702,realtor,Балашиха,sale,flat,21,3,83.2,11100000,, Граничная,38,Ольгино,
ИНФИНИТИ,real_estate_agent,Балашиха,sale,flat,5,3,56.6,6500000,, Новая,13,Железнодорожная,
Стройинвест,representative_developer,Балашиха,sale,flat,17,3,77.6,12394440,, Поликахина,2,Лухмановская,Центр-2
АРТ,real_estate_agent,Балашиха,sale,flat,23,3,92.0,12400000,,бульвар Горенский,3,Салтыковская,Новое Измайлово
Наталья Добровольская,realtor,Балашиха,sale,flat,9,3,59.0,7500000,, Маяковского,1,Железнодорожная,
Главстрой-Регионы,developer,Балашиха,sale,flat,17,3,65.4,11785080,,,к406с1,Некрасовка,Героев
ФСК Агент,real_estate_agent,Балашиха,sale,flat,5,3,54.5,8200000,,Советская ,10,Салтыковская,
Самолет Плюс,real_estate_agent,Балашиха,sale,flat,9,3,60.5,6700000,,,15,Ольгино,
Самолет,developer,Балашиха,sale,flat,22,3,65.9,15775208,, Бояринова,36,Ольгино,Новоград Павлино
ФСК Агент,real_estate_agent,Балашиха,sale,flat,17,3,76.1,8950000,, Лесопарковая,18,Железнодорожная,
Самолет Плюс Москва,real_estate_agent,Балашиха,sale,flat,14,3,65.1,9650000,, Новая,49,Железнодорожная,
Главстрой-Регионы,developer,Балашиха,sale,flat,17,3,72.9,13537530,,,к406с1,Некрасовка,Героев
do A.S.A.P.,real_estate_agent,Балашиха,sale,flat,16,3,70.0,11590000,,шоссе Косинское,6,Ольгино,Новоград Павлино
М-С Юбилейная,real_estate_agent,Балашиха,sale,flat,9,3,51.5,6890000,, Пролетарская,4,Железнодорожная,
Абсолют Недвижимость,representative_developer,Балашиха,sale,flat,22,3,46.72,8872095,,,к8,Некрасовка,Новоград Павлино
БАРС Лизинг,real_estate_agent,Балашиха,sale,flat,24,3,98.5,14300000,,Первомайский проезд,1,Салтыковская,28 микрорайон
СмениКварти.Ру,real_estate_agent,Балашиха,sale,flat,22,3,97.0,13250000,, Чистопольская,30,Щёлковская,Эдельвейс-Комфорт
Абсолют Недвижимость,representative_developer,Балашиха,sale,flat,22,3,56.34,10438108,,,к8,Некрасовка,Новоград Павлино
ID 20901560,homeowner,Балашиха,sale,flat,18,3,78.0,13999000,, Поликахина,2,Железнодорожная,
ID 271235,realtor,Балашиха,sale,flat,9,3,55.1,7250000,, Свободы,2,Ольгино,
Главстрой-Регионы,developer,Балашиха,sale,flat,17,3,71.1,12211425,,,к408,Некрасовка,Героев
ФСК Агент,real_estate_agent,Балашиха,sale,flat,17,3,67.8,9300000,, Корнилаева,28,Железнодорожная,
Яна Шулепина,realtor,Балашиха,sale,flat,4,3,36.0,6950000,,Советская ,2А,Салтыковская,
Самолет,developer,Балашиха,sale,flat,22,3,72.43,12906135,,,к6,Некрасовка,Новоград Павлино
ID 16090651,homeowner,Балашиха,sale,flat,14,3,77.0,13500000,, Евстафьева,15,Салтыковская,
Гульназ Сунгатуллина,realtor,Балашиха,sale,flat,16,3,74.2,16500000,,проезд Мирской,5,Новокосино,
Абсолют Недвижимость,representative_developer,Балашиха,sale,flat,22,3,46.73,8646832,,,к7,Некрасовка,Новоград Павлино
Самолет Плюс Москва ЦАО,real_estate_agent,Балашиха,sale,flat,15,3,93.3,15900000,, Реутовская,14,Реутов,Измайловский лес
Евгения Якина,realtor,Балашиха,sale,flat,12,3,67.0,7900000,, Береговая,7,Ольгино,
Самолет,developer,Балашиха,sale,flat,22,3,61.1,11352273,, Бояринова,30,Ольгино,Новоград Павлино
Century 21 Харламов,real_estate_agent,Балашиха,sale,flat,17,3,91.5,13500000,,проспект Ленина,76,Салтыковская,Жемчужина Виктории
ЛэндЛ,real_estate_agent,Балашиха,sale,flat,5,3,57.0,5900000,, Быковского,6,Салтыковская,
Абсолют Недвижимость,representative_developer,Балашиха,sale,flat,22,3,87.7,15073376,,,к6,Некрасовка,Новоград Павлино
ID 12553969,realtor,Балашиха,sale,flat,12,3,76.2,11500000,,,12,Щёлковская,
ID 112152327,homeowner,Балашиха,sale,flat,5,3,60.0,6500000,,проспект Ленина,54,Салтыковская,
Стройинвест,representative_developer,Балашиха,sale,flat,17,3,81.8,12278640,, Поликахина,2,Лухмановская,Центр-2
Самолет Плюс Москва,real_estate_agent,Балашиха,sale,flat,26,3,77.5,11650000,,Балашихинское шоссе,12,Щёлковская,Лесной городок
Руслан Рогов,realtor,Балашиха,sale,flat,5,3,64.0,6350000,, Фадеева,1,Кучино,
Самолет,developer,Балашиха,sale,flat,12,3,79.11,13044492,,,к2,Салтыковская,Квартал Авиаторов ЖК
Геометрия,real_estate_agent,Балашиха,sale,flat,3,3,94.2,10600000,, Черняховского,20,Салтыковская,
Елена Попкова,realtor,Балашиха,sale,flat,17,3,76.7,13500000,,,31,Щёлковская,Микрорайон 
Самолет,developer,Балашиха,sale,flat,17,3,88.38,18144895,,,к8,Щёлковская,Квартал Авиаторов ЖК
ID 76499887,homeowner,Балашиха,sale,flat,17,3,77.0,11700000,, Твардовского,22,Кучино,
Александр Китаев,realtor,Балашиха,sale,flat,9,3,53.0,6450000,, Орджоникидзе,7,Салтыковская,
Абсолют Недвижимость,representative_developer,Балашиха,sale,flat,22,3,87.7,14749642,,,к8,Некрасовка,Новоград Павлино
ID 76808309,homeowner,Балашиха,sale,flat,9,3,61.9,8250000,, Новая,36,Железнодорожная,
MST-REALTY,real_estate_agent,Балашиха,sale,flat,17,3,87.0,15499126,,проспект Ленина,32г,Салтыковская,Акварели
Самолет,developer,Балашиха,sale,flat,22,3,72.43,14081551,,,к8,Некрасовка,Новоград Павлино
ID 107012045,homeowner,Балашиха,sale,flat,22,3,99.8,16300000,,,24,Щёлковская,Микрорайон 
ЦЗН ПРОСПЕКТ МИРА,real_estate_agent,Балашиха,sale,flat,14,3,64.0,8700000,,,15,Щёлковская,
Самолет,developer,Балашиха,sale,flat,22,3,83.3,16777099,, Бояринова,30,Ольгино,Новоград Павлино
ID 12695942,homeowner,Балашиха,sale,flat,24,3,86.9,12000000,, Калинина,17/10к2,Салтыковская,
DREAM HOUSE,real_estate_agent,Балашиха,sale,flat,9,3,63.0,8700000,, Советская,2,Железнодорожная,
Главстрой-Регионы,developer,Балашиха,sale,flat,17,3,65.9,11941080,,,к406с1,Некрасовка,Героев
CENTURY 21 Перспектива,real_estate_agent,Балашиха,sale,flat,4,3,89.4,9700000,, Соловьева,5,Кучино,Леоновский парк
Роман Садиков,realtor,Балашиха,sale,flat,24,3,76.3,11100000,,проспект Героев,7,Железнодорожная,
Самолет,developer,Балашиха,sale,flat,24,3,86.82,14008147,,,,Салтыковская,Квартал Авиаторов ЖК
Владис,real_estate_agent,Балашиха,sale,flat,17,3,77.7,9000000,, Лукино,51Б,Щёлковская,
ОГРК,real_estate_agent,Балашиха,sale,flat,17,3,80.9,12100000,,проспект Героев,5,Железнодорожная,
Самолет,developer,Балашиха,sale,flat,22,3,87.7,14672939,,,к8,Некрасовка,Новоград Павлино
ID 15269,realtor,Балашиха,sale,flat,16,3,75.0,12650000,, Граничная,20,Ольгино,
InDwell,real_estate_agent,Балашиха,sale,flat,17,3,67.0,14000000,,проспект Ленина,32б,Салтыковская,Акварели
Абсолют Недвижимость,representative_developer,Балашиха,sale,flat,22,3,56.35,10147245,,,к7,Некрасовка,Новоград Павлино
ID 12545586,unknown,Балашиха,sale,flat,27,3,84.0,16500000,, Твардовского,40,Кучино,Южная звезда
Московский Квартал,real_estate_agent,Балашиха,sale,flat,9,3,61.0,7499990,, 40 лет Победы,17,Салтыковская,
Стройинвест,representative_developer,Балашиха,sale,flat,17,3,81.3,12203740,, Поликахина,2,Лухмановская,Центр-2
ID 238836,homeowner,Балашиха,sale,flat,2,3,65.3,8499000,,,3,Железнодорожная,
Светлана Милодан,realtor,Балашиха,sale,flat,3,3,65.8,7300000,, Новая,18,Железнодорожная,
Главстрой-Регионы,developer,Балашиха,sale,flat,17,3,70.4,11686400,,,к412,Некрасовка,Героев ЖК
ID 122078998,homeowner,Балашиха,sale,flat,20,3,93.0,16700000,, Разина,5,Салтыковская,
Марьяна Кунижева,realtor,Балашиха,sale,flat,9,3,62.0,7600000,мкр. Железнодорожный, Пионерская,23,,
Главстрой-Регионы,developer,Балашиха,sale,flat,18,3,64.3,11548280,,,4-й кв-л,Некрасовка,Героев
ID 121984848,homeowner,Балашиха,sale,flat,14,3,92.6,16400000,,проспект Ленина,32а,Салтыковская,
АДН,real_estate_agent,Балашиха,sale,flat,19,3,54.0,6500000,,,27,Щёлковская,Штаб-Квартира
Самолет,developer,Балашиха,sale,flat,22,3,87.7,15908342,,,к6,Некрасовка,Новоград Павлино
ГОРОБМЕН,real_estate_agent,Балашиха,sale,flat,25,3,77.6,11500000,,Балашихинское шоссе,10,Щёлковская,Лесной городок
Дмитрий Александров,realtor,Балашиха,sale,flat,5,3,57.0,5700000,мкр. Заря, Гагарина,6,,
Самолет,developer,Балашиха,sale,flat,22,3,65.5,13188245,, Бояринова,30,Ольгино,Новоград Павлино
ID 54461068,homeowner,Балашиха,sale,flat,14,3,90.0,11600000,,,22,Щёлковская,
Винера Абдулвалиева,realtor,Балашиха,sale,flat,9,3,94.8,15700000,,проспект Ленина,32а,Салтыковская,
,,Балашиха,sale,flat,17,3,66.4,9999696,, Проектная,9Ас1,Щёлковская,Идеал
ID 108156095,homeowner,Балашиха,sale,flat,17,3,84.0,17000000,, Некрасова,4,Железнодорожная,
ID 127510,realtor,Балашиха,sale,flat,9,3,59.0,6650000,, Маяковского,1,Железнодорожная,
,,Балашиха,sale,flat,17,3,59.7,9045848,, Проектная,9Ас1,Щёлковская,Идеал
ГОРОДА,real_estate_agent,Балашиха,sale,flat,17,3,105.0,15000000,, Лукино,55а,Щёлковская,20 Парковая
МГСН-Центр оформления,real_estate_agent,Балашиха,sale,flat,9,3,64.3,6700000,, 40 лет Победы,16,Салтыковская,
,,Балашиха,sale,flat,17,3,64.4,11251968,, Безымянная,16,Железнодорожная,Столичный
ID 55456856,homeowner,Балашиха,sale,flat,9,3,66.1,9200000,, Фадеева,19,Кучино,
Юникор Недвижимость,real_estate_agent,Балашиха,sale,flat,17,3,82.0,11900000,, Твардовского,22,Кучино,
,,Балашиха,sale,flat,17,3,52.7,10127886,, Безымянная,16,Железнодорожная,Столичный
ГОРОДА,real_estate_agent,Балашиха,sale,flat,25,3,71.0,12500000,, Дмитриева,10,Щёлковская,Алексеевская роща
Юлия Бударина,realtor,Балашиха,sale,flat,16,3,86.0,10990000,, Брагина,1,Новокосино,Леоновский парк
,,Балашиха,sale,flat,17,3,77.41,12483576,,,,Щёлковская,Новая Алексеевская роща
Бастион,real_estate_agent,Балашиха,sale,flat,3,3,70.5,8000000,,,7,Никольское,
ID 19053669,homeowner,Балашиха,sale,flat,5,3,55.0,5900000,, Юбилейная,7,Железнодорожная,
,,Балашиха,sale,flat,17,3,73.01,11774051,,,,Щёлковская,Новая Алексеевская роща
ФСК Агент,real_estate_agent,Балашиха,sale,flat,17,3,76.0,8284000,, Лесопарковая,18,Железнодорожная,
Доступная Недвижимость Офис Сретенский,real_estate_agent,Балашиха,sale,flat,9,3,56.0,9500000,,проспект Ленина,31,Салтыковская,
,,Балашиха,sale,flat,25,3,71.96,12867731,,,к8,Щёлковская,Пехра ЖК
Мария Лавриненко,realtor,Балашиха,sale,flat,9,3,54.2,6400000,, Юлиуса Фучика,11,Кучино,
CENTURY 21 Перспектива,real_estate_agent,Балашиха,sale,flat,17,3,66.0,9800000,, Троицкая,3,Ольгино,Новоград Павлино
,,Балашиха,sale,flat,17,3,62.8,12298124,, Безымянная,16,Железнодорожная,Столичный
Фатима Георгиевна Валиева,realtor,Балашиха,sale,flat,18,3,75.0,10200000,, Летная,1,Щёлковская,
Елена Стометова,realtor,Балашиха,sale,flat,17,3,70.0,8700000,, Корнилаева,1,Железнодорожная,
YOUNG estate,real_estate_agent,Балашиха,sale,flat,17,3,100.0,27000000,,проспект Ленина,32в,Салтыковская,Акварели
ID 209406,realtor,Балашиха,sale,flat,9,3,55.0,6850000,Керамик мкр, Свободы,1,,
Елена Дудченко,realtor,Балашиха,sale,flat,3,3,65.2,7500000,,Спортивная ,3,Салтыковская,
ЛАРТ-Недвижимость,real_estate_agent,Балашиха,sale,flat,5,3,73.0,13899000,, Черняховского,32,Салтыковская,
Ирина Беленькая,realtor,Балашиха,sale,flat,17,3,74.8,16200000,,проезд Мирской,7,Новокосино,
Наталья Новикова,realtor,Балашиха,sale,flat,9,-1,62.3,1920000,,Спортивная ,6,Салтыковская,
Алексей Татаринов,realtor,Балашиха,sale,flat,25,3,84.4,13590000,,бульвар Горенский,1,Новогиреево,Новое Измайлово
Владис,real_estate_agent,Балашиха,sale,flat,9,3,71.0,8700000,,,1,Ольгино,
Леся Гемберг,realtor,Балашиха,sale,flat,22,3,80.0,13200000,, Соловьева,2,Кучино,Леоновский парк
SDELKA,real_estate_agent,Балашиха,sale,flat,4,3,82.0,13700000,, Черняховского,18,Салтыковская,
Елена Буковская,realtor,Балашиха,sale,flat,9,3,71.0,15500000,,проспект Ленина,32в,Салтыковская,Акварели
М-С Юбилейная,real_estate_agent,Балашиха,sale,flat,20,3,72.8,12350000,, Центральная,43,Кучино,
Города,real_estate_agent,Балашиха,sale,flat,9,3,62.5,8000000,,Заречная ,18,Салтыковская,
Анна Гаджиева,realtor,Балашиха,sale,flat,15,3,60.0,10990000,, Реутовская,11,Реутов,Измайловский лес
ОЛ ИНКЛЮЗИВ,real_estate_agent,Балашиха,sale,flat,5,3,55.1,6650000,,шоссе Саввинское,21,Железнодорожная,
Мария Язвенко,realtor,Балашиха,sale,flat,20,3,68.8,11500000,, Соловьева,1,Кучино,Леоновский парк
Марина Бессонова,realtor,Балашиха,sale,flat,23,3,84.9,11650000,, Чистопольская,26,Щёлковская,Эдельвейс-Комфорт
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,Балашиха,sale,flat,22,3,53.5,7800000,, Чистопольская,28,Щёлковская,Эдельвейс-Комфорт
Ирина Бакаева,realtor,Балашиха,sale,flat,15,3,89.3,16500000,, Реутовская,11,Реутов,Измайловский лес
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,Балашиха,sale,flat,23,3,87.0,11800000,, Чистопольская,32,Щёлковская,Эдельвейс-Комфорт
Качанова и партнеры,real_estate_agent,Балашиха,sale,flat,17,3,80.0,7500000,, Лукино,51Б,Щёлковская,
Наталья Парфирьева,realtor,Балашиха,sale,flat,14,3,73.3,13500000,, Лесные Поляны,4,Кучино,Лесные поляны
СмениКварти.Ру,real_estate_agent,Балашиха,sale,flat,15,3,60.2,11300000,, Реутовская,11,Реутов,Измайловский лес
Анна Глушук,realtor,Балашиха,sale,flat,27,3,87.6,13990000,,проспект Ленина,82к2,Салтыковская,Жемчужина Виктории
Павел Конорев,realtor,Балашиха,sale,flat,9,3,55.9,7200000,, Твардовского,5,Кучино,
Этажи Москва,real_estate_agent,Балашиха,sale,flat,5,3,51.7,6900000,, Советская,40,Железнодорожная,
Александр Ивлев,realtor,Балашиха,sale,flat,20,3,70.7,10700000,, Шестая,15,Ольгино,Ольгино Парк
ID 118068318,homeowner,Балашиха,sale,flat,4,3,66.0,7199000,, Карла Маркса,14,Салтыковская,
Новый Ключ,real_estate_agent,Балашиха,sale,flat,17,3,79.0,12400000,,,7,Кучино,
ИНФИНИТИ,real_estate_agent,Балашиха,sale,flat,22,3,78.3,10250000,,шоссе Косинское,7,Ольгино,Новоград Павлино
Анастасия Иванова,realtor,Балашиха,sale,flat,17,3,73.6,11500000,, Жилгородок,2,Ольгино,
ОГРК,real_estate_agent,Балашиха,sale,flat,16,3,105.2,13100000,, Пионерская,33,Железнодорожная,
ИНКОМ-Недвижимость,real_estate_agent,Балашиха,sale,flat,9,3,90.8,16600000,, Колхозная,12к2,Железнодорожная,
Самолет плюс - Москва,real_estate_agent,Балашиха,sale,flat,9,3,56.0,7000000,, Береговая,5,Ольгино,
Недвижимость на Советской,real_estate_agent,Балашиха,sale,flat,10,3,63.1,7500000,, Кудаковского,15,Салтыковская,
ТСН Владис,real_estate_agent,Балашиха,sale,flat,14,3,94.2,17199000,,проспект Ленина,32а,Салтыковская,
АвиаН-Недвижимость,real_estate_agent,Балашиха,sale,flat,9,3,63.0,9200000,,Заречная ,9,Салтыковская,
ОГРК,real_estate_agent,Балашиха,sale,flat,18,3,70.2,10990000,, Маяковского,28,Железнодорожная,
Андрей Медведев,realtor,Балашиха,sale,flat,12,3,61.1,9000000,, Октябрьская,25,Железнодорожная,
ID 15278130,homeowner,Балашиха,sale,flat,5,3,60.0,7000000,, Белякова,12,Салтыковская,
Анжела Ничипоренко,realtor,Балашиха,sale,flat,9,3,63.0,8400000,,Солнечная ,12,Салтыковская,
Ключи,real_estate_agent,Балашиха,sale,flat,9,3,63.0,8900000,, Советская,34,Железнодорожная,
Татьяна Викентьева,realtor,Балашиха,sale,flat,16,3,74.0,10600000,, Главная,24,Ольгино,
ID 49943116,realtor,Балашиха,sale,flat,14,3,63.0,7700000,,,27,Ольгино,
Винера Абдулвалиева,realtor,Балашиха,sale,flat,5,3,63.6,8650000,, Флерова,2/3,Салтыковская,
ТСН Владис,real_estate_agent,Балашиха,sale,flat,5,3,80.7,12350000,,Советская ,12,Салтыковская,
PANDA ESTATE,real_estate_agent,Балашиха,sale,flat,15,3,70.0,14250000,, Кольцевая,20,Щёлковская,Щитниково Янтарный
Владис,real_estate_agent,Балашиха,sale,flat,15,3,84.9,16000000,, Реутовская,12,Реутов,Измайловский лес
Александр Нечаев,realtor,Балашиха,sale,flat,9,3,61.0,8500000,, Советская,4,Железнодорожная,
ID 13079571,real_estate_agent,Балашиха,sale,flat,9,3,56.2,6600000,, Некрасова,4,Кучино,
Максим Труненков,realtor,Балашиха,sale,flat,5,3,93.5,13900000,,Советская ,12,Салтыковская,
Владис,real_estate_agent,Балашиха,sale,flat,5,3,56.0,6590000,,проспект Ленина,66,Салтыковская,
ИНКОМ-Недвижимость,real_estate_agent,Балашиха,sale,flat,17,3,80.5,10300000,, Третьяка,1,Салтыковская,
Нью Сити,real_estate_agent,Балашиха,sale,flat,24,3,90.0,15500000,, Демин луг,4,Салтыковская,Новое Измайлово
Андрей Грачев,realtor,Балашиха,sale,flat,16,3,77.0,15750000,, Реутовская,20,Реутов,Измайловский лес
Триумфальная Арка,real_estate_agent,Балашиха,sale,flat,14,3,73.1,10900000,,бульвар Молодежный,4/5,Щёлковская,Щитниково Янтарный
Наира Варданян,realtor,Балашиха,sale,flat,17,3,93.4,11500000,, Троицкая,5,Ольгино,Новое Павлино
EMPIRE HOME,real_estate_agent,Балашиха,sale,flat,14,3,64.3,10000000,,,5,Кучино,
Best Insurance,real_estate_agent,Балашиха,sale,flat,5,3,55.4,7000000,, Луговая,8,Железнодорожная,
Октябрьская,real_estate_agent,Балашиха,sale,flat,17,3,84.6,11900000,,,31,Щёлковская,Микрорайон 
Новый дом,real_estate_agent,Балашиха,sale,flat,9,3,61.9,8990000,, Главная,9,Ольгино,
Юникор Недвижимость,real_estate_agent,Балашиха,sale,flat,5,3,58.2,7900000,, Пионерская,16,Железнодорожная,
Недвижимость на Советской,real_estate_agent,Балашиха,sale,flat,25,3,86.5,12500000,, Твардовского,42,Кучино,Южная звезда
Геометрия,real_estate_agent,Балашиха,sale,flat,4,3,87.3,15890000,, Черняховского,18а,Салтыковская,
Зара Краевская,realtor,Балашиха,sale,flat,17,3,76.0,16100000,,,35,Щёлковская,
Нексона Эстейт,real_estate_agent,Балашиха,sale,flat,9,3,50.8,5600000,,,4,Ольгино,
Нексона Эстейт,real_estate_agent,Балашиха,sale,flat,5,3,57.8,7900000,, Победы,8,Салтыковская,
ID 14832,realtor,Балашиха,sale,flat,10,3,62.5,7300000,, Свердлова,41,Щёлковская,
Самолет Плюс Эксперт,real_estate_agent,Балашиха,sale,flat,17,3,78.9,11250000,, Центральная,49,Кучино,
NORDLES,real_estate_agent,Балашиха,sale,flat,9,3,61.7,7900000,, Фадеева,9,Кучино,
ИНКОМ-Недвижимость,real_estate_agent,Балашиха,sale,flat,17,3,81.5,9200000,, Соловьева,4,Ольгино,Леоновский парк
Артём Недиогло,realtor,Балашиха,sale,flat,15,3,87.5,14500000,, Реутовская,11,Реутов,Измайловский лес
ИНКОМ-Недвижимость,real_estate_agent,Балашиха,sale,flat,16,3,59.6,8900000,, Октябрьская,17,Железнодорожная,
Три Ступени,real_estate_agent,Балашиха,sale,flat,5,-1,86.0,3500000,, Флерова,5/2,Салтыковская,
Андрей Кузьмин,realtor,Балашиха,sale,flat,16,3,64.6,9850000,,,16,Щёлковская,
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,Балашиха,sale,flat,17,3,65.8,8590000,, Струве,11,Железнодорожная,Центр-2
Жанна Кочергина,realtor,Балашиха,sale,flat,17,3,75.0,12000000,, Твардовского,26,Кучино,
Этажи Москва,real_estate_agent,Балашиха,sale,flat,9,3,64.0,7700000,, 40 лет Победы,13,Салтыковская,
Михаил Максимов,realtor,Балашиха,sale,flat,17,3,60.0,10150000,, Корнилаева,1,Железнодорожная,
New Life,real_estate_agent,Балашиха,sale,flat,22,3,105.5,14200000,, Чистопольская,30,Щёлковская,Эдельвейс-Комфорт
Ольга Маркова,realtor,Балашиха,sale,flat,9,3,51.5,6500000,, Некрасова,12,Кучино,
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,Балашиха,sale,flat,17,3,78.2,10750000,, Свердлова,38,Щёлковская,
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,Балашиха,sale,flat,14,3,100.0,24500000,,проспект Ленина,32а,Салтыковская,
Этажи Москва,real_estate_agent,Балашиха,sale,flat,5,3,61.0,6500000,,шоссе Энтузиастов,65,Кучино,
Екатерина Булгакова,realtor,Балашиха,sale,flat,19,3,86.0,12540000,, Смельчак,16,Кучино,Северное Кучино
ЕГСН Продажа,real_estate_agent,Балашиха,sale,flat,25,3,95.0,12300000,, Строителей,3,Салтыковская,Новое Измайлово
Сергей Владимирович Аношко,realtor,Балашиха,sale,flat,6,3,72.0,8499999,, Пионерская,8,Железнодорожная,
ID 65149354,homeowner,Балашиха,sale,flat,9,3,61.9,6990000,,,15,Ольгино,
Ольга Фраткина,realtor,Балашиха,sale,flat,9,3,60.7,8100000,, Новая,36,Железнодорожная,
EstateLiga,real_estate_agent,Балашиха,sale,flat,17,3,76.0,14500000,,,29,Щёлковская,Микрорайон 
ИНКОМ-Недвижимость,real_estate_agent,Балашиха,sale,flat,17,3,77.6,12300000,, Кожедуба,10,Салтыковская,
ОГРК,real_estate_agent,Балашиха,sale,flat,12,3,87.0,15099000,, Автозаводская,4к1,Железнодорожная,
HOME-REALTY,real_estate_agent,Балашиха,sale,flat,22,3,61.5,8900000,,,к32,Ольгино,
ФСК Агент,real_estate_agent,Балашиха,sale,flat,17,3,76.4,8616000,, Лесопарковая,18,Железнодорожная,
Татьяна Кучеровская,realtor,Балашиха,sale,flat,7,3,83.5,18000000,,Заречная ,39,Щёлковская,
Владис,real_estate_agent,Балашиха,sale,flat,3,3,54.8,5999000,, Главная,15А,Ольгино,
Ю-ТЕРРА,real_estate_agent,Балашиха,sale,flat,3,3,55.7,6199000,, Ленина,3,Железнодорожная,
Владис,real_estate_agent,Балашиха,sale,flat,17,3,80.0,16000000,,шоссе Косинское,10,Ольгино,Новоград Павлино
Владимир Фетискин,realtor,Балашиха,sale,flat,17,3,77.3,12500000,,Звездная ,14,Салтыковская,
